Time,Height,SoilTemp,Suction,ThermalConductivity,VWC
2019-07-22 07:15:00,850.0,27.77,,,
2019-07-22 07:15:00,900.0,26.84,,,
2019-07-22 07:30:00,40.0,17.62,,,
2019-07-22 07:30:00,70.0,18.22,,,
2019-07-22 07:30:00,100.0,18.37,3186.64,,10.14
2019-07-22 07:30:00,150.0,18.78,,,
2019-07-22 07:30:00,250.0,19.53,787.12,0.65,3.56
2019-07-22 07:30:00,350.0,20.5,633.59,0.67,2.82
2019-07-22 07:30:00,450.0,22.05,23.82,,5.98
2019-07-22 07:30:00,550.0,23.21,,1.13,10.72
2019-07-22 07:30:00,650.0,24.3,12.3,,12.77
2019-07-22 07:30:00,750.0,25.43,12.5,1.26,15.04
2019-07-22 07:30:00,800.0,27.4,,,
2019-07-22 07:30:00,850.0,27.77,,,
2019-07-22 07:30:00,900.0,26.84,,,
2019-07-22 07:45:00,40.0,17.66,,,
2019-07-22 07:45:00,70.0,18.23,,,
2019-07-22 07:45:00,100.0,18.39,3186.64,,10.13
2019-07-22 07:45:00,150.0,18.78,,,
2019-07-22 07:45:00,250.0,19.53,786.49,0.6516666666666667,3.57
2019-07-22 07:45:00,350.0,20.53,633.59,0.67,2.83
2019-07-22 07:45:00,450.0,22.05,23.8,,5.98
2019-07-22 07:45:00,550.0,23.21,,1.13,10.72
2019-07-22 07:45:00,650.0,24.3,12.3,,12.77
2019-07-22 07:45:00,750.0,25.43,12.5,1.26,15.04
2019-07-22 07:45:00,800.0,27.41,,,
2019-07-22 07:45:00,850.0,27.78,,,
2019-07-22 07:45:00,900.0,26.85,,,
2019-07-22 08:00:00,40.0,17.71,,,
2019-07-22 08:00:00,70.0,18.55,,,
2019-07-22 08:00:00,100.0,18.57,3159.18,,10.12
2019-07-22 08:00:00,150.0,19.1,,,
2019-07-22 08:00:00,250.0,19.68,784.03,0.6533333333333333,3.57
2019-07-22 08:00:00,350.0,20.53,633.04,0.67,2.83
2019-07-22 08:00:00,450.0,22.08,23.8,,5.98
2019-07-22 08:00:00,550.0,23.24,,1.13,10.72
2019-07-22 08:00:00,650.0,24.3,12.3,,12.77
2019-07-22 08:00:00,750.0,25.43,12.5,1.26,15.04
2019-07-22 08:00:00,800.0,27.42,,,
2019-07-22 08:00:00,850.0,27.8,,,
2019-07-22 08:00:00,900.0,26.85,,,
2019-07-22 08:15:00,40.0,17.74,,,
2019-07-22 08:15:00,70.0,18.45,,,
2019-07-22 08:15:00,100.0,18.53,3155.42,,10.11
2019-07-22 08:15:00,150.0,18.99,,,
2019-07-22 08:15:00,250.0,19.66,783.12,0.655,3.58
2019-07-22 08:15:00,350.0,20.53,632.17,0.67,2.83
2019-07-22 08:15:00,450.0,22.08,23.79,,5.98
2019-07-22 08:15:00,550.0,23.3,,1.13,10.71
2019-07-22 08:15:00,650.0,24.3,12.3,,12.77
2019-07-22 08:15:00,750.0,25.43,12.5,1.26,15.04
2019-07-22 08:15:00,800.0,27.43,,,
2019-07-22 08:15:00,850.0,27.8,,,
2019-07-22 08:15:00,900.0,26.86,,,
2019-07-22 08:30:00,40.0,17.77,,,
2019-07-22 08:30:00,70.0,18.45,,,
2019-07-22 08:30:00,100.0,18.53,3148.76,,10.11
2019-07-22 08:30:00,150.0,18.97,,,
2019-07-22 08:30:00,250.0,19.67,782.15,0.6566666666666667,3.58
2019-07-22 08:30:00,350.0,20.57,630.91,0.67,2.82
2019-07-22 08:30:00,450.0,22.1,23.78,,5.98
2019-07-22 08:30:00,550.0,23.3,,1.13,10.71
2019-07-22 08:30:00,650.0,24.3,12.3,,12.77
2019-07-22 08:30:00,750.0,25.43,12.5,1.26,15.04
2019-07-22 08:30:00,800.0,27.37,,,
2019-07-22 08:30:00,850.0,27.63,,,
2019-07-22 08:30:00,900.0,26.85,,,
2019-07-22 08:45:00,40.0,17.82,,,
2019-07-22 08:45:00,70.0,18.43,,,
2019-07-22 08:45:00,100.0,18.52,3137.46,,10.1
2019-07-22 08:45:00,150.0,18.94,,,
2019-07-22 08:45:00,250.0,19.66,779.91,0.6583333333333333,3.57
2019-07-22 08:45:00,350.0,20.57,629.51,0.67,2.83
2019-07-22 08:45:00,450.0,22.1,23.78,,5.98
2019-07-22 08:45:00,550.0,23.28,,1.13,10.7
2019-07-22 08:45:00,650.0,24.3,12.3,,12.77
2019-07-22 08:45:00,750.0,25.43,12.5,1.26,15.03
2019-07-22 08:45:00,800.0,27.19,,,
2019-07-22 08:45:00,850.0,27.32,,,
2019-07-22 08:45:00,900.0,26.79,,,
2019-07-22 09:00:00,40.0,17.86,,,
2019-07-22 09:00:00,70.0,18.43,,,
2019-07-22 09:00:00,100.0,18.53,3133.72,,10.1
2019-07-22 09:00:00,150.0,18.93,,,
2019-07-22 09:00:00,250.0,19.66,778.03,0.66,3.57
2019-07-22 09:00:00,350.0,20.57,628.73,0.67,2.83
2019-07-22 09:00:00,450.0,22.12,23.77,,5.96
2019-07-22 09:00:00,550.0,23.27,,1.13,10.7
2019-07-22 09:00:00,650.0,24.3,12.3,,12.77
2019-07-22 09:00:00,750.0,25.43,12.5,1.26,15.03
2019-07-22 09:00:00,800.0,27.02,,,
2019-07-22 09:00:00,850.0,27.07,,,
2019-07-22 09:00:00,900.0,26.68,,,
2019-07-22 09:15:00,40.0,17.89,,,
2019-07-22 09:15:00,70.0,18.45,,,
2019-07-22 09:15:00,100.0,18.55,3132.05,,10.09
2019-07-22 09:15:00,150.0,18.94,,,
2019-07-22 09:15:00,250.0,19.67,774.48,0.66,3.57
2019-07-22 09:15:00,350.0,20.6,627.5,0.67,2.82
2019-07-22 09:15:00,450.0,22.12,23.77,,5.96
2019-07-22 09:15:00,550.0,23.28,,1.13,10.7
2019-07-22 09:15:00,650.0,24.3,12.3,,12.76
2019-07-22 09:15:00,750.0,25.4,12.5,1.2591666666666668,15.03
2019-07-22 09:15:00,800.0,26.86,,,
2019-07-22 09:15:00,850.0,26.87,,,
2019-07-22 09:15:00,900.0,26.58,,,
2019-07-22 09:30:00,40.0,17.93,,,
2019-07-22 09:30:00,70.0,18.52,,,
2019-07-22 09:30:00,100.0,18.59,3130.82,,10.05
2019-07-22 09:30:00,150.0,19.01,,,
2019-07-22 09:30:00,250.0,19.69,774.14,0.66,3.57
2019-07-22 09:30:00,350.0,20.6,626.96,0.67,2.83
2019-07-22 09:30:00,450.0,22.12,23.78,,5.96
2019-07-22 09:30:00,550.0,23.33,,1.13,10.7
2019-07-22 09:30:00,650.0,24.3,12.3,,12.76
2019-07-22 09:30:00,750.0,25.37,12.5,1.2583333333333333,15.01
2019-07-22 09:30:00,800.0,26.71,,,
2019-07-22 09:30:00,850.0,26.7,,,
2019-07-22 09:30:00,900.0,26.47,,,
2019-07-22 09:45:00,40.0,17.97,,,
2019-07-22 09:45:00,70.0,18.56,,,
2019-07-22 09:45:00,100.0,18.62,3130.82,,10.04
2019-07-22 09:45:00,150.0,19.04,,,
2019-07-22 09:45:00,250.0,19.73,769.9,0.66,3.57
2019-07-22 09:45:00,350.0,20.6,626.91,0.67,2.83
2019-07-22 09:45:00,450.0,22.12,23.79,,5.92
2019-07-22 09:45:00,550.0,23.34,,1.13,10.7
2019-07-22 09:45:00,650.0,24.3,12.3,,12.76
2019-07-22 09:45:00,750.0,25.23,12.5,1.2575,15.0
2019-07-22 09:45:00,800.0,26.58,,,
2019-07-22 09:45:00,850.0,26.55,,,
2019-07-22 09:45:00,900.0,26.36,,,
2019-07-22 10:00:00,40.0,18.02,,,
2019-07-22 10:00:00,70.0,18.62,,,
2019-07-22 10:00:00,100.0,18.65,3126.07,,10.03
2019-07-22 10:00:00,150.0,19.09,,,
2019-07-22 10:00:00,250.0,19.75,766.62,0.66,3.58
2019-07-22 10:00:00,350.0,20.63,624.15,0.67,2.83
2019-07-22 10:00:00,450.0,22.15,23.84,,5.92
2019-07-22 10:00:00,550.0,23.36,,1.13,10.7
2019-07-22 10:00:00,650.0,24.3,12.3,,12.76
2019-07-22 10:00:00,750.0,25.2,12.5,1.2566666666666666,15.0
2019-07-22 10:00:00,800.0,26.45,,,
2019-07-22 10:00:00,850.0,26.42,,,
2019-07-22 10:00:00,900.0,26.26,,,
2019-07-22 10:15:00,40.0,18.05,,,
2019-07-22 10:15:00,70.0,18.65,,,
2019-07-22 10:15:00,100.0,18.66,3126.07,,10.01
2019-07-22 10:15:00,150.0,19.11,,,
2019-07-22 10:15:00,250.0,19.75,764.62,0.66,3.58
2019-07-22 10:15:00,350.0,20.63,623.98,0.67,2.83
2019-07-22 10:15:00,450.0,22.15,23.84,,5.92
2019-07-22 10:15:00,550.0,23.36,,1.13,10.7
2019-07-22 10:15:00,650.0,24.3,12.31,,12.76
2019-07-22 10:15:00,750.0,25.1,12.5,1.2558333333333334,15.0
2019-07-22 10:15:00,800.0,26.33,,,
2019-07-22 10:15:00,850.0,26.3,,,
2019-07-22 10:15:00,900.0,26.15,,,
2019-07-22 10:30:00,40.0,18.11,,,
2019-07-22 10:30:00,70.0,18.69,,,
2019-07-22 10:30:00,100.0,18.73,3123.32,,10.01
2019-07-22 10:30:00,150.0,19.13,,,
2019-07-22 10:30:00,250.0,19.77,762.52,0.66,3.58
2019-07-22 10:30:00,350.0,20.63,623.04,0.67,2.83
2019-07-22 10:30:00,450.0,22.18,23.85,,5.92
2019-07-22 10:30:00,550.0,23.36,,1.13,10.7
2019-07-22 10:30:00,650.0,24.3,12.31,,12.76
2019-07-22 10:30:00,750.0,25.07,12.49,1.255,14.99
2019-07-22 10:30:00,800.0,26.23,,,
2019-07-22 10:30:00,850.0,26.19,,,
2019-07-22 10:30:00,900.0,26.06,,,
2019-07-22 10:45:00,40.0,18.14,,,
2019-07-22 10:45:00,70.0,18.71,,,
2019-07-22 10:45:00,100.0,18.73,3117.5,,10.0
2019-07-22 10:45:00,150.0,19.14,,,
2019-07-22 10:45:00,250.0,19.79,758.05,0.66,3.58
2019-07-22 10:45:00,350.0,20.67,622.36,0.67,2.83
2019-07-22 10:45:00,450.0,22.2,23.85,,5.9
2019-07-22 10:45:00,550.0,23.35,,1.13,10.7
2019-07-22 10:45:00,650.0,24.25,12.34,,12.75
2019-07-22 10:45:00,750.0,25.0,12.48,1.2541666666666667,14.98
2019-07-22 10:45:00,800.0,26.12,,,
2019-07-22 10:45:00,850.0,26.08,,,
2019-07-22 10:45:00,900.0,25.96,,,
2019-07-22 11:00:00,40.0,18.18,,,
2019-07-22 11:00:00,70.0,19.0,,,
2019-07-22 11:00:00,100.0,18.89,3110.82,,9.98
2019-07-22 11:00:00,150.0,19.43,,,
2019-07-22 11:00:00,250.0,19.93,756.61,0.66,3.58
2019-07-22 11:00:00,350.0,20.67,622.11,0.67,2.82
2019-07-22 11:00:00,450.0,22.2,23.89,,5.9
2019-07-22 11:00:00,550.0,23.35,,1.13,10.69
2019-07-22 11:00:00,650.0,24.25,12.35,,12.75
2019-07-22 11:00:00,750.0,24.97,12.48,1.2533333333333334,14.98
2019-07-22 11:00:00,800.0,26.03,,,
2019-07-22 11:00:00,850.0,25.98,,,
2019-07-22 11:00:00,900.0,25.87,,,
2019-07-22 11:15:00,40.0,18.21,,,
2019-07-22 11:15:00,70.0,18.8,,,
2019-07-22 11:15:00,100.0,18.82,3097.85,,9.96
2019-07-22 11:15:00,150.0,19.22,,,
2019-07-22 11:15:00,250.0,19.84,755.64,0.66,3.58
2019-07-22 11:15:00,350.0,20.7,622.11,0.67,2.82
2019-07-22 11:15:00,450.0,22.2,23.91,,5.9
2019-07-22 11:15:00,550.0,23.34,,1.13,10.69
2019-07-22 11:15:00,650.0,24.2,12.35,,12.75
2019-07-22 11:15:00,750.0,24.87,12.46,1.2525,14.98
2019-07-22 11:15:00,800.0,25.93,,,
2019-07-22 11:15:00,850.0,25.89,,,
2019-07-22 11:15:00,900.0,25.78,,,
2019-07-22 11:30:00,40.0,18.25,,,
2019-07-22 11:30:00,70.0,18.8,,,
2019-07-22 11:30:00,100.0,18.81,3096.24,,9.95
2019-07-22 11:30:00,150.0,19.22,,,
2019-07-22 11:30:00,250.0,19.83,753.13,0.66,3.58
2019-07-22 11:30:00,350.0,20.73,620.62,0.67,2.82
2019-07-22 11:30:00,450.0,22.23,23.91,,5.9
2019-07-22 11:30:00,550.0,23.34,,1.13,10.69
2019-07-22 11:30:00,650.0,24.18,12.35,,12.75
2019-07-22 11:30:00,750.0,24.8,12.42,1.2516666666666667,14.98
2019-07-22 11:30:00,800.0,25.84,,,
2019-07-22 11:30:00,850.0,25.8,,,
2019-07-22 11:30:00,900.0,25.69,,,
2019-07-22 11:45:00,40.0,18.3,,,
2019-07-22 11:45:00,70.0,18.84,,,
2019-07-22 11:45:00,100.0,18.85,3097.85,,9.93
2019-07-22 11:45:00,150.0,19.25,,,
2019-07-22 11:45:00,250.0,19.86,749.9,0.66,3.58
2019-07-22 11:45:00,350.0,20.73,620.35,0.67,2.82
2019-07-22 11:45:00,450.0,22.23,23.95,,5.9
2019-07-22 11:45:00,550.0,23.35,,1.13,10.65
2019-07-22 11:45:00,650.0,24.12,12.35,,12.74
2019-07-22 11:45:00,750.0,24.77,12.42,1.2508333333333332,14.97
2019-07-22 11:45:00,800.0,25.76,,,
2019-07-22 11:45:00,850.0,25.71,,,
2019-07-22 11:45:00,900.0,25.61,,,
2019-07-22 12:00:00,40.0,18.43,,,
2019-07-22 12:00:00,70.0,18.89,,,
2019-07-22 12:00:00,100.0,18.88,3094.41,,9.91
2019-07-22 12:00:00,150.0,19.27,,,
2019-07-22 12:00:00,250.0,19.89,747.82,0.66,3.58
2019-07-22 12:00:00,350.0,20.73,620.35,0.67,2.82
2019-07-22 12:00:00,450.0,22.23,23.98,,5.86
2019-07-22 12:00:00,550.0,23.34,,1.13,10.65
2019-07-22 12:00:00,650.0,24.08,12.35,,12.74
2019-07-22 12:00:00,750.0,24.7,12.42,1.25,14.96
2019-07-22 12:00:00,800.0,25.67,,,
2019-07-22 12:00:00,850.0,25.63,,,
2019-07-22 12:00:00,900.0,25.53,,,
2019-07-22 12:15:00,40.0,18.58,,,
2019-07-22 12:15:00,70.0,18.98,,,
2019-07-22 12:15:00,100.0,18.91,3092.09,,9.86
2019-07-22 12:15:00,150.0,19.31,,,
2019-07-22 12:15:00,250.0,19.9,747.63,0.6583333333333333,3.58
2019-07-22 12:15:00,350.0,20.73,620.35,0.6691666666666667,2.82
2019-07-22 12:15:00,450.0,22.23,24.05,,5.85
2019-07-22 12:15:00,550.0,23.35,,1.1291666666666667,10.65
2019-07-22 12:15:00,650.0,24.08,12.35,,12.73
2019-07-22 12:15:00,750.0,24.6,12.41,1.25,14.96
2019-07-22 12:15:00,800.0,25.59,,,
2019-07-22 12:15:00,850.0,25.55,,,
2019-07-22 12:15:00,900.0,25.45,,,
2019-07-22 12:30:00,40.0,18.73,,,
2019-07-22 12:30:00,70.0,19.08,,,
2019-07-22 12:30:00,100.0,18.96,3091.7,,9.85
2019-07-22 12:30:00,150.0,19.36,,,
2019-07-22 12:30:00,250.0,19.92,746.11,0.6566666666666667,3.58
2019-07-22 12:30:00,350.0,20.77,621.06,0.6683333333333333,2.82
2019-07-22 12:30:00,450.0,22.23,24.09,,5.82
2019-07-22 12:30:00,550.0,23.35,,1.1283333333333332,10.65
2019-07-22 12:30:00,650.0,24.05,12.35,,12.73
2019-07-22 12:30:00,750.0,24.57,12.4,1.25,14.94
2019-07-22 12:30:00,800.0,25.52,,,
2019-07-22 12:30:00,850.0,25.47,,,
2019-07-22 12:30:00,900.0,25.37,,,
2019-07-22 12:45:00,40.0,18.91,,,
2019-07-22 12:45:00,70.0,19.19,,,
2019-07-22 12:45:00,100.0,19.03,3091.7,,9.83
2019-07-22 12:45:00,150.0,19.41,,,
2019-07-22 12:45:00,250.0,19.93,746.11,0.655,3.58
2019-07-22 12:45:00,350.0,20.77,621.95,0.6675,2.82
2019-07-22 12:45:00,450.0,22.23,24.11,,5.82
2019-07-22 12:45:00,550.0,23.33,,1.1275,10.65
2019-07-22 12:45:00,650.0,23.98,12.36,,12.73
2019-07-22 12:45:00,750.0,24.53,12.4,1.25,14.94
2019-07-22 12:45:00,800.0,25.44,,,
2019-07-22 12:45:00,850.0,25.39,,,
2019-07-22 12:45:00,900.0,25.29,,,
2019-07-22 13:00:00,40.0,19.1,,,
2019-07-22 13:00:00,70.0,19.33,,,
2019-07-22 13:00:00,100.0,19.08,3083.22,,9.82
2019-07-22 13:00:00,150.0,19.45,,,
2019-07-22 13:00:00,250.0,19.98,746.11,0.6533333333333333,3.58
2019-07-22 13:00:00,350.0,20.8,623.63,0.6666666666666667,2.82
2019-07-22 13:00:00,450.0,22.23,24.21,,5.81
2019-07-22 13:00:00,550.0,23.33,,1.1266666666666667,10.65
2019-07-22 13:00:00,650.0,23.95,12.36,,12.72
2019-07-22 13:00:00,750.0,24.5,12.4,1.25,14.9
2019-07-22 13:00:00,800.0,25.36,,,
2019-07-22 13:00:00,850.0,25.32,,,
2019-07-22 13:00:00,900.0,25.21,,,
2019-07-22 13:15:00,40.0,19.31,,,
2019-07-22 13:15:00,70.0,19.47,,,
2019-07-22 13:15:00,100.0,19.15,3079.18,,9.8
2019-07-22 13:15:00,150.0,19.48,,,
2019-07-22 13:15:00,250.0,20.0,746.47,0.6516666666666667,3.58
2019-07-22 13:15:00,350.0,20.8,623.65,0.6658333333333334,2.82
2019-07-22 13:15:00,450.0,22.23,24.23,,5.81
2019-07-22 13:15:00,550.0,23.31,,1.1258333333333332,10.65
2019-07-22 13:15:00,650.0,23.9,12.36,,12.71
2019-07-22 13:15:00,750.0,24.4,12.4,1.25,14.9
2019-07-22 13:15:00,800.0,25.29,,,
2019-07-22 13:15:00,850.0,25.24,,,
2019-07-22 13:15:00,900.0,25.14,,,
2019-07-22 13:30:00,40.0,19.51,,,
2019-07-22 13:30:00,70.0,19.63,,,
2019-07-22 13:30:00,100.0,19.21,3076.79,,9.72
2019-07-22 13:30:00,150.0,19.51,,,
2019-07-22 13:30:00,250.0,19.99,746.47,0.65,3.57
2019-07-22 13:30:00,350.0,20.83,624.77,0.665,2.82
2019-07-22 13:30:00,450.0,22.23,24.3,,5.79
2019-07-22 13:30:00,550.0,23.3,,1.125,10.65
2019-07-22 13:30:00,650.0,23.85,12.36,,12.7
2019-07-22 13:30:00,750.0,24.33,12.4,1.25,14.9
2019-07-22 13:30:00,800.0,25.22,,,
2019-07-22 13:30:00,850.0,25.17,,,
2019-07-22 13:30:00,900.0,25.06,,,
2019-07-22 13:45:00,40.0,19.51,,,
2019-07-22 13:45:00,70.0,19.8,,,
2019-07-22 13:45:00,100.0,19.28,3074.3,,9.7
2019-07-22 13:45:00,150.0,19.58,,,
2019-07-22 13:45:00,250.0,20.01,746.64,0.6483333333333333,3.57
2019-07-22 13:45:00,350.0,20.83,625.64,0.6641666666666667,2.82
2019-07-22 13:45:00,450.0,22.23,24.34,,5.78
2019-07-22 13:45:00,550.0,23.3,,1.1241666666666668,10.65
2019-07-22 13:45:00,650.0,23.85,12.36,,12.7
2019-07-22 13:45:00,750.0,24.3,12.4,1.25,14.9
2019-07-22 13:45:00,800.0,25.15,,,
2019-07-22 13:45:00,850.0,25.1,,,
2019-07-22 13:45:00,900.0,24.99,,,
2019-07-22 14:00:00,40.0,19.44,,,
2019-07-22 14:00:00,70.0,20.12,,,
2019-07-22 14:00:00,100.0,19.51,3069.98,,9.7
2019-07-22 14:00:00,150.0,19.91,,,
2019-07-22 14:00:00,250.0,20.13,746.64,0.6466666666666667,3.57
2019-07-22 14:00:00,350.0,20.83,627.88,0.6633333333333333,2.82
2019-07-22 14:00:00,450.0,22.23,24.38,,5.78
2019-07-22 14:00:00,550.0,23.28,,1.1233333333333333,10.64
2019-07-22 14:00:00,650.0,23.82,12.36,,12.7
2019-07-22 14:00:00,750.0,24.27,12.4,1.25,14.9
2019-07-22 14:00:00,800.0,25.08,,,
2019-07-22 14:00:00,850.0,25.04,,,
2019-07-22 14:00:00,900.0,24.93,,,
2019-07-22 14:15:00,40.0,19.4,,,
2019-07-22 14:15:00,70.0,19.91,,,
2019-07-22 14:15:00,100.0,19.43,3047.93,,9.7
2019-07-22 14:15:00,150.0,19.75,,,
2019-07-22 14:15:00,250.0,20.07,746.64,0.645,3.57
2019-07-22 14:15:00,350.0,20.83,627.88,0.6625000000000001,2.82
2019-07-22 14:15:00,450.0,22.23,24.48,,5.75
2019-07-22 14:15:00,550.0,23.27,,1.1225,10.64
2019-07-22 14:15:00,650.0,23.77,12.36,,12.7
2019-07-22 14:15:00,750.0,24.2,12.4,1.25,14.9
2019-07-22 14:15:00,800.0,25.01,,,
2019-07-22 14:15:00,850.0,24.97,,,
2019-07-22 14:15:00,900.0,24.86,,,
2019-07-22 14:30:00,40.0,19.48,,,
2019-07-22 14:30:00,70.0,19.92,,,
2019-07-22 14:30:00,100.0,19.5,3043.68,,9.68
2019-07-22 14:30:00,150.0,19.8,,,
2019-07-22 14:30:00,250.0,20.08,746.64,0.6433333333333333,3.57
2019-07-22 14:30:00,350.0,20.83,630.32,0.6616666666666667,2.82
2019-07-22 14:30:00,450.0,22.23,24.52,,5.75
2019-07-22 14:30:00,550.0,23.25,,1.1216666666666668,10.63
2019-07-22 14:30:00,650.0,23.75,12.36,,12.69
2019-07-22 14:30:00,750.0,24.17,12.4,1.25,14.9
2019-07-22 14:30:00,800.0,24.94,,,
2019-07-22 14:30:00,850.0,24.9,,,
2019-07-22 14:30:00,900.0,24.79,,,
2019-07-22 14:45:00,40.0,19.57,,,
2019-07-22 14:45:00,70.0,19.99,,,
2019-07-22 14:45:00,100.0,19.56,3028.33,,9.64
2019-07-22 14:45:00,150.0,19.86,,,
2019-07-22 14:45:00,250.0,20.1,746.64,0.6416666666666667,3.57
2019-07-22 14:45:00,350.0,20.9,630.83,0.6608333333333334,2.81
2019-07-22 14:45:00,450.0,22.23,24.59,,5.75
2019-07-22 14:45:00,550.0,23.25,,1.1208333333333333,10.63
2019-07-22 14:45:00,650.0,23.68,12.38,,12.69
2019-07-22 14:45:00,750.0,24.1,12.4,1.25,14.9
2019-07-22 14:45:00,800.0,24.88,,,
2019-07-22 14:45:00,850.0,24.83,,,
2019-07-22 14:45:00,900.0,24.72,,,
2019-07-22 15:00:00,40.0,19.63,,,
2019-07-22 15:00:00,70.0,19.99,,,
2019-07-22 15:00:00,100.0,19.56,3028.33,,9.62
2019-07-22 15:00:00,150.0,19.85,,,
2019-07-22 15:00:00,250.0,20.11,747.48,0.64,3.57
2019-07-22 15:00:00,350.0,20.9,630.83,0.66,2.81
2019-07-22 15:00:00,450.0,22.23,24.67,,5.75
2019-07-22 15:00:00,550.0,23.21,,1.12,10.6
2019-07-22 15:00:00,650.0,23.62,12.38,,12.69
2019-07-22 15:00:00,750.0,24.1,12.4,1.25,14.9
2019-07-22 15:00:00,800.0,24.81,,,
2019-07-22 15:00:00,850.0,24.77,,,
2019-07-22 15:00:00,900.0,24.66,,,
2019-07-22 15:15:00,40.0,19.65,,,
2019-07-22 15:15:00,70.0,20.02,,,
2019-07-22 15:15:00,100.0,19.62,3024.51,,9.61
2019-07-22 15:15:00,150.0,19.88,,,
2019-07-22 15:15:00,250.0,20.11,747.52,0.64,3.54
2019-07-22 15:15:00,350.0,20.9,634.57,0.66,2.81
2019-07-22 15:15:00,450.0,22.23,24.75,,5.74
2019-07-22 15:15:00,550.0,23.2,,1.12,10.58
2019-07-22 15:15:00,650.0,23.62,12.4,,12.66
2019-07-22 15:15:00,750.0,24.07,12.4,1.2491666666666668,14.9
2019-07-22 15:15:00,800.0,24.75,,,
2019-07-22 15:15:00,850.0,24.7,,,
2019-07-22 15:15:00,900.0,24.59,,,
2019-07-22 15:30:00,40.0,19.69,,,
2019-07-22 15:30:00,70.0,20.01,,,
2019-07-22 15:30:00,100.0,19.63,3018.96,,9.54
2019-07-22 15:30:00,150.0,19.88,,,
2019-07-22 15:30:00,250.0,20.12,747.65,0.64,3.54
2019-07-22 15:30:00,350.0,20.9,634.92,0.66,2.82
2019-07-22 15:30:00,450.0,22.23,24.8,,5.73
2019-07-22 15:30:00,550.0,23.17,,1.12,10.57
2019-07-22 15:30:00,650.0,23.55,12.4,,12.66
2019-07-22 15:30:00,750.0,23.97,12.4,1.2483333333333333,14.9
2019-07-22 15:30:00,800.0,24.69,,,
2019-07-22 15:30:00,850.0,24.64,,,
2019-07-22 15:30:00,900.0,24.53,,,
2019-07-22 15:45:00,40.0,19.7,,,
2019-07-22 15:45:00,70.0,20.09,,,
2019-07-22 15:45:00,100.0,19.7,3014.55,,9.54
2019-07-22 15:45:00,150.0,19.97,,,
2019-07-22 15:45:00,250.0,20.17,747.52,0.64,3.52
2019-07-22 15:45:00,350.0,20.9,635.65,0.66,2.82
2019-07-22 15:45:00,450.0,22.23,24.84,,5.72
2019-07-22 15:45:00,550.0,23.18,,1.12,10.57
2019-07-22 15:45:00,650.0,23.55,12.4,,12.65
2019-07-22 15:45:00,750.0,23.93,12.4,1.2475,14.9
2019-07-22 15:45:00,800.0,24.63,,,
2019-07-22 15:45:00,850.0,24.58,,,
2019-07-22 15:45:00,900.0,24.47,,,
2019-07-22 16:00:00,40.0,19.68,,,
2019-07-22 16:00:00,70.0,20.15,,,
2019-07-22 16:00:00,100.0,19.74,2993.12,,9.51
2019-07-22 16:00:00,150.0,20.04,,,
2019-07-22 16:00:00,250.0,20.22,747.65,0.64,3.54
2019-07-22 16:00:00,350.0,20.93,640.01,0.66,2.82
2019-07-22 16:00:00,450.0,22.23,24.87,,5.71
2019-07-22 16:00:00,550.0,23.16,,1.12,10.55
2019-07-22 16:00:00,650.0,23.52,12.4,,12.65
2019-07-22 16:00:00,750.0,23.9,12.4,1.2466666666666666,14.9
2019-07-22 16:00:00,800.0,24.57,,,
2019-07-22 16:00:00,850.0,24.53,,,
2019-07-22 16:00:00,900.0,24.41,,,
2019-07-22 16:15:00,40.0,19.7,,,
2019-07-22 16:15:00,70.0,20.14,,,
2019-07-22 16:15:00,100.0,19.79,2988.32,,9.5
2019-07-22 16:15:00,150.0,20.05,,,
2019-07-22 16:15:00,250.0,20.23,750.35,0.64,3.54
2019-07-22 16:15:00,350.0,20.93,640.42,0.66,2.81
2019-07-22 16:15:00,450.0,22.23,24.91,,5.71
2019-07-22 16:15:00,550.0,23.11,,1.12,10.54
2019-07-22 16:15:00,650.0,23.48,12.4,,12.65
2019-07-22 16:15:00,750.0,23.8,12.4,1.2458333333333333,14.89
2019-07-22 16:15:00,800.0,24.51,,,
2019-07-22 16:15:00,850.0,24.47,,,
2019-07-22 16:15:00,900.0,24.36,,,
2019-07-22 16:30:00,40.0,19.73,,,
2019-07-22 16:30:00,70.0,20.21,,,
2019-07-22 16:30:00,100.0,19.86,2972.07,,9.48
2019-07-22 16:30:00,150.0,20.13,,,
2019-07-22 16:30:00,250.0,20.26,750.35,0.64,3.52
2019-07-22 16:30:00,350.0,20.93,641.83,0.66,2.81
2019-07-22 16:30:00,450.0,22.23,24.93,,5.71
2019-07-22 16:30:00,550.0,23.12,,1.12,10.54
2019-07-22 16:30:00,650.0,23.42,12.4,,12.65
2019-07-22 16:30:00,750.0,23.77,12.4,1.245,14.88
2019-07-22 16:30:00,800.0,24.46,,,
2019-07-22 16:30:00,850.0,24.41,,,
2019-07-22 16:30:00,900.0,24.3,,,
2019-07-22 16:45:00,40.0,19.76,,,
2019-07-22 16:45:00,70.0,20.24,,,
2019-07-22 16:45:00,100.0,19.88,2966.24,,9.46
2019-07-22 16:45:00,150.0,20.17,,,
2019-07-22 16:45:00,250.0,20.3,748.0,0.64,3.53
2019-07-22 16:45:00,350.0,20.93,642.03,0.66,2.81
2019-07-22 16:45:00,450.0,22.2,24.99,,5.7
2019-07-22 16:45:00,550.0,23.12,,1.12,10.54
